loan_amnt,term,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,acc_now_delinq,mort_acc,pub_rec_bankruptcies,default_flag,credit_age_years,lti,open_credit_ratio,pd_logit,credit_score_logit,risk_grade_logit,pd_xgb_test
10000.0,36,10.0,MORTGAGE,95000.0,credit_card,18.46,1.0,680.0,1.0,27.0,0.0,0.38,45.0,0.0,0.0,0.0,0,19.000684462696782,0.10526315789473684,0.599999986666667,0.3603567744864796,628.6907989922855,B,
24375.0,36,10.0,MORTGAGE,55000.0,debt_consolidation,14.38,0.0,720.0,0.0,10.0,0.0,0.5329999999999999,14.0,0.0,3.0,0.0,1,12.58590006844627,0.4431818181818182,0.7142856632653098,0.36000931209037934,628.7661864036656,B,
24000.0,36,4.0,MORTGAGE,90000.0,credit_card,19.48,1.0,690.0,0.0,12.0,0.0,0.71,23.0,0.0,4.0,0.0,0,22.33538672142368,0.26666666666666666,0.5217391077504736,0.3317673686528852,635.0101168473035,A,
5600.0,36,2.0,MORTGAGE,85000.0,other,24.45,0.0,760.0,3.0,16.0,0.0,0.068,41.0,0.0,1.0,0.0,0,11.915126625598905,0.06588235294117648,0.3902438929208807,0.4400135438881018,612.0553544959911,C,
3000.0,36,4.0,MORTGAGE,43000.0,other,19.34,0.0,710.0,1.0,22.0,0.0,0.251,26.0,0.0,1.0,0.0,1,11.75359342915811,0.06976744186046512,0.8461538136094686,0.42995039945753655,614.1026761801368,C,
39450.0,60,2.0,MORTGAGE,87000.0,debt_consolidation,10.59,0.0,720.0,1.0,23.0,0.0,0.415,37.0,0.0,1.0,0.0,0,11.3347022587269,0.453448275862069,0.6216216048210378,0.6660462176279422,565.4821771649958,E,
23650.0,36,10.0,OWN,49300.0,debt_consolidation,23.32,0.0,690.0,0.0,12.0,0.0,0.46399999999999997,27.0,0.0,4.0,0.0,0,11.000684462696784,0.47971602434077076,0.44444442798353967,0.43521138547316396,613.03098354437,C,
35000.0,60,2.0,MORTGAGE,120000.0,debt_consolidation,37.14,1.0,685.0,0.0,29.0,0.0,0.731,49.0,0.0,3.0,0.0,0,20.16700889801506,0.2916666666666667,0.5918367226155771,0.7550380317881887,543.7167422748388,E,
6000.0,36,1.0,RENT,32469.0,debt_consolidation,39.59,0.0,720.0,0.0,7.0,1.0,0.45299999999999996,14.0,0.0,0.0,1.0,0,19.000684462696782,0.18479164741753673,0.49999996428571686,0.6007480242944426,579.5708574872899,D,
30000.0,36,10.0,MORTGAGE,120600.0,home_improvement,13.47,1.0,710.0,4.0,13.0,2.0,0.387,22.0,0.0,3.0,0.0,1,17.418206707734427,0.24875621890547264,0.590909064049588,0.6040556506230244,578.880366950953,D,
4400.0,36,10.0,OWN,42000.0,medical,16.22,0.0,735.0,2.0,10.0,0.0,0.04,45.0,0.0,0.0,0.0,0,6.083504449007529,0.10476190476190476,0.22222221728395075,0.40565420164502364,619.0980112747324,B,
8400.0,36,6.0,OWN,55000.0,credit_card,22.64,0.0,665.0,0.0,9.0,0.0,0.525,12.0,0.0,0.0,0.0,0,5.248459958932238,0.15272727272727274,0.7499999375000053,0.42324143849089346,615.4740474278311,C,
21000.0,36,10.0,MORTGAGE,64500.0,debt_consolidation,19.81,0.0,770.0,0.0,10.0,0.0,0.41200000000000003,30.0,0.0,1.0,0.0,0,21.50034223134839,0.32558139534883723,0.33333332222222256,0.3235396765301039,636.8776021030625,A,0.1458311229944229
5000.0,36,2.0,MORTGAGE,53000.0,home_improvement,23.17,0.0,690.0,2.0,6.0,0.0,0.845,7.0,0.0,1.0,0.0,1,9.418206707734429,0.09433962264150944,0.857142734693895,0.537093856086468,592.5675731405526,D,0.5777602791786194
24000.0,36,4.0,MORTGAGE,64000.0,debt_consolidation,28.37,0.0,705.0,1.0,17.0,0.0,0.41100000000000003,29.0,0.0,3.0,0.0,0,21.08145106091718,0.375,0.5862068763376939,0.46220615148995725,607.5732149308751,C,
9000.0,36,3.0,RENT,62400.0,debt_consolidation,17.37,0.0,660.0,2.0,9.0,1.0,0.596,36.0,0.0,3.0,1.0,0,30.250513347022586,0.14423076923076922,0.24999999305555576,0.49195933170988715,601.6082723056893,C,
3000.0,36,2.0,RENT,58000.0,other,10.18,0.0,670.0,1.0,6.0,0.0,0.48200000000000004,9.0,0.0,1.0,0.0,0,12.0,0.05172413793103448,0.6666665925926009,0.4654893792682489,606.9131159983319,C,
7475.0,36,-1.0,OWN,17820.0,credit_card,22.76,0.0,690.0,0.0,5.0,0.0,0.665,6.0,0.0,0.0,0.0,0,16.58590006844627,0.41947250280583614,0.8333331944444675,0.4418573537747978,611.6813733567308,C,0.521195113658905
4500.0,36,1.0,RENT,51000.0,credit_card,15.62,0.0,705.0,0.0,4.0,0.0,0.851,4.0,0.0,0.0,0.0,0,8.999315537303216,0.08823529411764706,0.9999997500000625,0.4281886304107003,614.4622669898853,C,
14400.0,36,-1.0,MORTGAGE,46092.0,debt_consolidation,30.46,0.0,670.0,0.0,11.0,0.0,0.48,24.0,0.0,0.0,0.0,1,26.420260095824776,0.31241864097891175,0.4583333142361119,0.4526835088546195,609.4917002078647,C,0.50246661901474
4450.0,36,8.0,RENT,60000.0,debt_consolidation,28.98,0.0,685.0,0.0,7.0,0.0,0.82,13.0,0.0,1.0,0.0,0,38.75427789185489,0.07416666666666667,0.5384614970414233,0.47823959568096897,604.354831692524,C,
12000.0,60,10.0,RENT,75000.0,debt_consolidation,8.75,0.0,670.0,0.0,6.0,0.0,0.8059999999999999,7.0,0.0,0.0,0.0,0,7.082819986310746,0.16,0.857142734693895,0.6798315605731873,562.3501084035009,E,
16000.0,36,10.0,MORTGAGE,62878.4,debt_consolidation,8.82,1.0,675.0,0.0,9.0,0.0,0.317,17.0,0.0,3.0,0.0,0,23.16769336071184,0.25445940100257003,0.5294117335640156,0.2900066188329538,644.7675950704999,A,
12000.0,60,10.0,MORTGAGE,37000.0,credit_card,29.81,0.0,720.0,0.0,8.0,0.0,0.37200000000000005,12.0,0.0,0.0,0.0,1,14.50239561943874,0.32432432432432434,0.6666666111111158,0.6284457014331937,573.7222691710839,E,
7200.0,36,10.0,RENT,55000.0,debt_consolidation,4.88,0.0,680.0,2.0,29.0,1.0,0.16899999999999998,32.0,0.0,0.0,0.0,0,5.752224503764545,0.13090909090909092,0.9062499716796885,0.5164057351923484,596.7176747141464,D,
17500.0,60,3.0,RENT,50000.0,debt_consolidation,18.92,0.0,695.0,0.0,10.0,1.0,0.7759999999999999,41.0,0.0,0.0,1.0,0,13.752224503764545,0.35,0.24390243307555043,0.7382069004494154,548.1665178596711,E,
15000.0,60,10.0,RENT,190000.0,debt_consolidation,25.51,0.0,695.0,2.0,16.0,0.0,0.7559999999999999,24.0,0.0,0.0,0.0,1,22.587268993839835,0.07894736842105263,0.66666663888889,0.7404892159096073,547.5743594292079,E,
35000.0,36,4.0,MORTGAGE,150000.0,debt_consolidation,12.4,0.0,680.0,0.0,11.0,0.0,0.972,24.0,0.0,5.0,0.0,0,19.83025325119781,0.23333333333333334,0.4583333142361119,0.3145471722763746,638.9472812997129,A,0.3074454963207245
30000.0,36,8.0,RENT,250000.0,credit_card,3.45,0.0,715.0,0.0,5.0,0.0,0.5329999999999999,9.0,0.0,0.0,0.0,0,12.41889117043121,0.07142857142857142,0.5555554938271674,0.24563263410290856,656.1021204785494,A,0.3707699477672577
27000.0,36,10.0,MORTGAGE,57125.0,home_improvement,13.45,0.0,750.0,0.0,15.0,0.0,0.36200000000000004,27.0,0.0,2.0,0.0,0,34.91581108829569,0.4726477024070022,0.5555555349794246,0.3351555323694805,634.2479215113146,B,
12000.0,36,7.0,MORTGAGE,200000.0,debt_consolidation,6.98,0.0,690.0,0.0,21.0,0.0,0.615,24.0,0.0,1.0,0.0,0,16.334017796030118,0.06,0.8749999635416682,0.23180908232868308,659.9062090544043,A,0.16853751242160797
8000.0,36,1.0,RENT,40000.0,credit_card,22.38,0.0,660.0,2.0,9.0,0.0,0.7959999999999999,13.0,0.0,0.0,0.0,0,9.08145106091718,0.2,0.6923076390532585,0.5941106198631569,580.9507564504903,D,0.6873384714126587
16000.0,36,3.0,MORTGAGE,72000.0,debt_consolidation,8.62,0.0,690.0,0.0,7.0,0.0,0.67,7.0,0.0,1.0,0.0,0,13.248459958932239,0.2222222222222222,0.9999998571428775,0.3451825933753634,632.0141447537446,B,
15000.0,36,10.0,MORTGAGE,40000.0,debt_consolidation,22.8,0.0,735.0,2.0,11.0,0.0,0.33,27.0,0.0,1.0,0.0,0,24.999315537303218,0.375,0.4074073923182447,0.43984463437939453,612.0896311492559,C,
11000.0,60,-1.0,MORTGAGE,67000.0,credit_card,18.56,0.0,705.0,1.0,11.0,0.0,0.282,28.0,0.0,4.0,0.0,0,14.587268993839835,0.16417910447761194,0.3928571288265311,0.4879947964004323,602.401502279292,C,
10000.0,36,8.0,OWN,95000.0,other,5.45,0.0,705.0,0.0,8.0,0.0,0.569,13.0,0.0,0.0,0.0,1,19.082819986310746,0.10526315789473684,0.615384568047341,0.3380098485176131,633.6087823113461,B,
35000.0,60,10.0,MORTGAGE,90000.0,debt_consolidation,17.63,0.0,695.0,1.0,18.0,0.0,0.546,24.0,0.0,1.0,0.0,0,21.248459958932237,0.3888888888888889,0.7499999687500013,0.70338863733261,556.8256586357838,E,0.7200290560722351
25000.0,36,2.0,RENT,102202.0,other,19.15,0.0,705.0,0.0,19.0,0.0,0.16699999999999998,68.0,0.0,3.0,0.0,0,14.335386721423683,0.2446136083442594,0.2794117605968859,0.4041655622769656,619.4069118895159,B,
15000.0,36,10.0,MORTGAGE,47000.0,credit_card,13.25,0.0,690.0,1.0,7.0,0.0,0.848,24.0,0.0,2.0,0.0,0,21.333333333333332,0.3191489361702128,0.2916666545138894,0.3343032693588469,634.4392817170774,B,
30000.0,36,3.0,OWN,141000.0,credit_card,14.82,1.0,705.0,0.0,14.0,0.0,0.57,26.0,0.0,10.0,0.0,0,19.082819986310746,0.2127659574468085,0.5384615177514801,0.2402384527933022,657.568632348699,A,
2800.0,36,4.0,RENT,43000.0,credit_card,25.51,0.0,715.0,0.0,8.0,0.0,0.7440000000000001,10.0,0.0,0.0,0.0,0,20.0,0.06511627906976744,0.7999999200000081,0.4533541858042385,609.3563699778531,C,
19200.0,36,10.0,RENT,63500.0,credit_card,23.21,0.0,700.0,2.0,12.0,0.0,0.762,18.0,0.0,0.0,0.0,0,19.3347022587269,0.30236220472440944,0.6666666296296316,0.5897996205343704,581.8431458855866,D,0.47569072246551514
23275.0,60,2.0,MORTGAGE,90000.0,debt_consolidation,16.44,0.0,675.0,0.0,11.0,0.0,0.568,20.0,0.0,1.0,0.0,0,17.831622176591377,0.2586111111111111,0.5499999725000013,0.6053811764668094,578.6030995944217,E,
15000.0,36,5.0,RENT,70000.0,credit_card,15.94,0.0,670.0,1.0,13.0,0.0,0.78,15.0,0.0,1.0,0.0,1,14.915811088295689,0.21428571428571427,0.8666666088888928,0.49477699151892945,601.0446396940936,C,
2300.0,36,5.0,RENT,42000.0,debt_consolidation,15.69,0.0,665.0,1.0,5.0,1.0,0.578,6.0,0.0,0.0,1.0,0,6.587268993839836,0.05476190476190476,0.8333331944444675,0.5461566350395156,590.7423157722928,D,
9450.0,36,10.0,RENT,45000.0,credit_card,24.84,0.0,685.0,1.0,14.0,1.0,0.273,25.0,0.0,2.0,1.0,0,23.668720054757017,0.21,0.5599999776000009,0.48031074252023753,603.9398888245202,C,
30000.0,60,4.0,RENT,40000.0,other,9.45,1.0,685.0,0.0,8.0,0.0,0.064,12.0,0.0,0.0,0.0,0,11.16769336071184,0.75,0.6666666111111158,0.7563081191789386,543.3727892795516,E,
17225.0,36,8.0,MORTGAGE,110000.0,debt_consolidation,13.29,2.0,660.0,0.0,10.0,0.0,0.818,22.0,1.0,2.0,0.0,0,30.915811088295687,0.1565909090909091,0.4545454338842984,0.3583083639664721,629.1356951541977,B,
10800.0,60,10.0,MORTGAGE,32000.0,other,10.65,1.0,660.0,0.0,10.0,1.0,0.599,32.0,0.0,1.0,1.0,1,16.334017796030118,0.3375,0.3124999902343753,0.660910569341564,566.6322672573394,E,
24000.0,36,4.0,OWN,55000.0,debt_consolidation,15.82,0.0,700.0,0.0,8.0,0.0,0.648,8.0,0.0,0.0,0.0,0,7.501711156741957,0.43636363636363634,0.9999998750000157,0.49914933235974007,600.1701336922051,D,
18000.0,36,3.0,MORTGAGE,83000.0,debt_consolidation,7.93,0.0,700.0,1.0,17.0,0.0,0.24100000000000002,28.0,0.0,6.0,0.0,0,29.08145106091718,0.21686746987951808,0.6071428354591845,0.2434183931222314,656.7014328251009,A,
17600.0,36,1.0,MORTGAGE,200000.0,debt_consolidation,5.89,0.0,745.0,1.0,9.0,0.0,0.221,32.0,0.0,7.0,0.0,0,26.33538672142368,0.088,0.2812499912109378,0.13146105145261427,694.4050904683713,A,0.13100947439670563
27450.0,60,3.0,MORTGAGE,55000.0,debt_consolidation,25.14,0.0,745.0,0.0,12.0,0.0,0.42100000000000004,26.0,0.0,3.0,0.0,0,18.420260095824776,0.4990909090909091,0.4615384437869829,0.6218102078723942,575.1380625524241,E,0.560532808303833
22000.0,36,7.0,MORTGAGE,150000.0,credit_card,9.77,2.0,660.0,0.0,20.0,0.0,0.625,36.0,0.0,4.0,0.0,0,20.418891170431213,0.14666666666666667,0.5555555401234572,0.2648079060191953,651.0563568617991,A,
20000.0,60,9.0,OWN,61000.0,debt_consolidation,32.58,0.0,685.0,0.0,15.0,0.0,0.636,30.0,0.0,0.0,0.0,0,18.6694045174538,0.32786885245901637,0.4999999833333339,0.75475057552873,543.7944210305797,E,
25000.0,60,10.0,MORTGAGE,92000.0,debt_consolidation,8.53,1.0,680.0,0.0,9.0,0.0,0.614,16.0,0.0,2.0,0.0,0,27.753593429158112,0.2717391304347826,0.5624999648437522,0.5608161322361994,587.7762528393833,D,
9600.0,36,10.0,MORTGAGE,80000.0,debt_consolidation,19.49,1.0,690.0,0.0,14.0,0.0,0.5660000000000001,37.0,0.0,3.0,0.0,0,57.752224503764545,0.12,0.37837836815193604,0.27327321023223866,648.9039268537514,A,
7000.0,36,0.0,MORTGAGE,42000.0,debt_consolidation,9.09,0.0,660.0,1.0,6.0,1.0,0.37200000000000005,11.0,0.0,0.0,0.0,0,13.166324435318275,0.16666666666666666,0.5454544958677732,0.388649602856993,622.649605119165,B,
25000.0,60,4.0,MORTGAGE,69000.0,credit_card,32.1,0.0,670.0,0.0,12.0,1.0,0.544,43.0,0.0,3.0,1.0,0,18.754277891854894,0.36231884057971014,0.27906976095186603,0.6544542837333153,568.0661609920965,E,0.8330228924751282
27250.0,36,3.0,MORTGAGE,63200.0,credit_card,23.41,0.0,735.0,0.0,12.0,0.0,0.46399999999999997,31.0,0.0,0.0,0.0,0,24.16700889801506,0.4311708860759494,0.38709676170655605,0.36401977352790477,627.8979641681979,B,
13600.0,36,-1.0,RENT,40000.0,credit_card,7.11,0.0,710.0,0.0,11.0,0.0,0.423,19.0,0.0,0.0,0.0,0,20.16700889801506,0.34,0.5789473379501401,0.34772337905132256,631.4530730655098,B,
24000.0,36,10.0,MORTGAGE,90000.0,credit_card,21.85,0.0,700.0,1.0,17.0,0.0,0.467,42.0,0.0,0.0,0.0,0,22.083504449007528,0.26666666666666666,0.40476189512471683,0.38344791415296575,623.7469505446986,B,
8000.0,36,2.0,MORTGAGE,39000.0,debt_consolidation,20.18,1.0,660.0,0.0,7.0,0.0,0.768,17.0,0.0,1.0,0.0,0,14.754277891854894,0.20512820512820512,0.4117646816609011,0.4216219694541412,615.8059290696207,C,0.5048010945320129
40000.0,60,9.0,MORTGAGE,105240.0,medical,18.91,0.0,730.0,1.0,30.0,0.0,0.276,51.0,0.0,2.0,0.0,0,43.3347022587269,0.38008361839604715,0.5882352825836219,0.6546190091571653,568.0297364003671,E,
7800.0,36,3.0,RENT,30000.0,debt_consolidation,32.24,0.0,675.0,2.0,7.0,0.0,0.43,9.0,0.0,0.0,0.0,1,5.66735112936345,0.26,0.7777776913580343,0.6727989166807421,563.9564208554481,E,
10000.0,36,2.0,MORTGAGE,70000.0,debt_consolidation,7.99,1.0,660.0,1.0,8.0,0.0,0.8859999999999999,13.0,0.0,2.0,0.0,0,18.420260095824776,0.14285714285714285,0.615384568047341,0.37939491452394636,624.6058646508084,B,0.4585501253604889
6025.0,36,2.0,OWN,55000.0,credit_card,10.43,0.0,675.0,0.0,8.0,0.0,0.374,10.0,0.0,0.0,0.0,0,15.000684462696784,0.10954545454545454,0.7999999200000081,0.31158060125701853,639.6370093309185,A,
20000.0,60,3.0,MORTGAGE,56000.0,credit_card,3.92,0.0,730.0,2.0,11.0,0.0,0.23199999999999998,29.0,0.0,3.0,0.0,0,16.082135523613964,0.35714285714285715,0.37931033174791956,0.4837069407224159,603.2597659821456,C,
28000.0,36,10.0,MORTGAGE,90000.0,credit_card,20.41,0.0,700.0,0.0,10.0,0.0,0.7859999999999999,23.0,0.0,1.0,0.0,0,24.334017796030118,0.3111111111111111,0.4347825897920613,0.36214169996061557,628.3040293417645,B,0.37014180421829224
3675.0,36,2.0,MORTGAGE,22000.0,debt_consolidation,18.0,0.0,660.0,0.0,4.0,0.0,0.9840000000000001,17.0,0.0,1.0,0.0,0,27.668720054757017,0.16704545454545455,0.23529410380622917,0.36672972518895586,627.3136086160818,B,
18000.0,36,6.0,RENT,72500.0,home_improvement,27.23,0.0,680.0,0.0,15.0,2.0,0.27399999999999997,64.0,0.0,0.0,2.0,0,14.420260095824778,0.2482758620689655,0.2343749963378907,0.5675472763776921,586.4074479287616,D,0.5478829145431519
35000.0,60,10.0,MORTGAGE,115000.0,debt_consolidation,20.68,1.0,675.0,0.0,13.0,0.0,0.792,20.0,0.0,5.0,0.0,0,21.831622176591377,0.30434782608695654,0.6499999675000016,0.6479752594907853,569.4924471420245,E,
31825.0,60,0.0,RENT,80000.0,debt_consolidation,30.5,2.0,675.0,0.0,19.0,0.0,0.8420000000000001,31.0,0.0,0.0,0.0,0,14.830937713894592,0.3978125,0.6129032060353804,0.856964018191255,510.48501438534817,E,0.8361158967018127
15000.0,60,10.0,MORTGAGE,80000.0,debt_consolidation,30.64,1.0,705.0,0.0,25.0,0.0,0.622,36.0,0.0,3.0,0.0,0,28.249144421629023,0.1875,0.6944444251543216,0.6603506989469924,566.7571280925913,E,
10000.0,36,0.0,OWN,28000.0,debt_consolidation,5.96,0.0,690.0,1.0,7.0,0.0,0.825,12.0,0.0,0.0,0.0,0,9.66735112936345,0.35714285714285715,0.5833332847222263,0.439645967552275,612.1299500470402,C,
10000.0,36,10.0,MORTGAGE,40000.0,credit_card,26.19,1.0,705.0,1.0,9.0,3.0,0.325,17.0,0.0,2.0,2.0,0,12.334017796030116,0.25,0.5294117335640156,0.5094742392847056,598.1049253157436,D,0.4431708753108978
26150.0,36,10.0,RENT,95000.0,debt_consolidation,10.12,0.0,690.0,0.0,6.0,0.0,0.843,10.0,0.0,0.0,0.0,0,20.501026694045173,0.2752631578947368,0.599999940000006,0.4629712318242123,607.4193373614513,C,
8000.0,36,6.0,MORTGAGE,40000.0,debt_consolidation,9.75,1.0,720.0,0.0,8.0,0.0,0.057,22.0,0.0,1.0,0.0,0,10.50239561943874,0.2,0.36363634710743875,0.27192869031960065,649.2429566137989,A,
8000.0,36,1.0,RENT,95000.0,other,9.17,0.0,760.0,0.0,4.0,0.0,0.331,6.0,0.0,0.0,0.0,1,17.333333333333332,0.08421052631578947,0.6666665555555741,0.35256907253896924,630.3882779312936,B,
12000.0,60,3.0,RENT,44000.0,major_purchase,11.46,0.0,665.0,0.0,7.0,4.0,0.434,11.0,0.0,0.0,0.0,0,19.082819986310746,0.2727272727272727,0.636363578512402,0.7812801184879345,536.3429039634999,E,
3800.0,36,10.0,MORTGAGE,85000.0,debt_consolidation,14.58,0.0,660.0,3.0,9.0,3.0,0.382,31.0,0.0,2.0,1.0,0,28.418891170431213,0.04470588235294118,0.29032257127991706,0.46188169018394926,607.6384833136435,C,
30600.0,60,2.0,RENT,72000.0,credit_card,15.33,0.0,680.0,1.0,13.0,0.0,0.5579999999999999,22.0,0.0,0.0,0.0,0,33.831622176591374,0.425,0.590909064049588,0.7185726648646928,553.1303722611104,E,0.7377415895462036
19225.0,36,5.0,RENT,42772.0,debt_consolidation,29.24,0.0,680.0,0.0,16.0,0.0,0.7,26.0,0.0,0.0,0.0,1,10.915811088295689,0.44947629290189844,0.6153845917159773,0.6148411497927767,576.6145952855122,E,
10000.0,60,8.0,RENT,47000.0,credit_card,35.11,0.0,705.0,1.0,13.0,0.0,0.5,41.0,0.0,0.0,0.0,0,17.333333333333332,0.2127659574468085,0.31707316299821553,0.7464338332847236,546.0158912263687,E,
12500.0,36,10.0,MORTGAGE,62000.0,debt_consolidation,16.92,1.0,715.0,0.0,9.0,0.0,0.414,27.0,0.0,4.0,0.0,0,20.58590006844627,0.20161290322580644,0.3333333209876548,0.2871592357373313,645.4610586594858,A,0.18359485268592834
16850.0,36,0.0,RENT,90000.0,debt_consolidation,27.33,1.0,660.0,0.0,6.0,0.0,0.042,23.0,0.0,0.0,0.0,0,31.249828884325805,0.18722222222222223,0.2608695538752368,0.45956139725041717,608.1054243402298,C,
14000.0,36,10.0,MORTGAGE,140000.0,home_improvement,22.18,0.0,660.0,1.0,27.0,1.0,0.44799999999999995,42.0,0.0,3.0,0.0,0,14.08350444900753,0.1,0.6428571275510208,0.4234185352710989,615.4377751964623,C,
4000.0,36,2.0,MORTGAGE,34600.0,debt_consolidation,12.97,0.0,760.0,0.0,8.0,0.0,0.096,21.0,0.0,0.0,0.0,0,18.915811088295687,0.11560693641618497,0.38095236281179223,0.2486043356430359,655.3034871937332,A,
30000.0,36,10.0,RENT,80000.0,debt_consolidation,8.22,0.0,695.0,0.0,7.0,0.0,0.726,13.0,0.0,1.0,0.0,0,17.916495550992472,0.375,0.5384614970414233,0.4510350570054506,609.8244757578791,C,0.44122618436813354
5400.0,36,-1.0,MORTGAGE,18000.0,credit_card,14.13,0.0,670.0,1.0,6.0,0.0,0.54,8.0,0.0,2.0,0.0,1,16.249144421629023,0.3,0.7499999062500118,0.34620771584373,631.7875381473954,B,
12000.0,60,10.0,MORTGAGE,78000.0,debt_consolidation,24.8,0.0,680.0,0.0,9.0,0.0,0.9640000000000001,22.0,0.0,1.0,0.0,0,18.33538672142368,0.15384615384615385,0.4090908904958686,0.6419673913992745,570.8043278771266,E,
20000.0,60,0.0,MORTGAGE,75000.0,debt_consolidation,11.6,0.0,705.0,2.0,22.0,0.0,0.295,45.0,0.0,4.0,0.0,0,11.16769336071184,0.26666666666666666,0.4888888780246916,0.5864089609272567,582.5430112782562,D,0.5319464206695557
12000.0,36,2.0,RENT,66310.0,credit_card,14.48,0.0,675.0,1.0,11.0,1.0,0.373,20.0,0.0,1.0,1.0,0,27.249828884325805,0.18096817976172522,0.5499999725000013,0.4287553454729851,614.3465559342392,C,0.42281126976013184
12000.0,36,-1.0,RENT,41500.0,debt_consolidation,17.58,1.0,675.0,0.0,13.0,0.0,0.494,25.0,0.0,0.0,0.0,0,14.08350444900753,0.2891566265060241,0.5199999792000009,0.5054036887613585,598.9192201682691,D,0.522642970085144
10000.0,36,10.0,OWN,32000.0,credit_card,19.92,0.0,705.0,2.0,9.0,1.0,0.308,16.0,0.0,2.0,1.0,0,21.66735112936345,0.3125,0.5624999648437522,0.4561943039394181,608.7836591403186,C,
12000.0,60,4.0,RENT,70000.0,debt_consolidation,17.11,0.0,685.0,0.0,8.0,0.0,0.528,14.0,0.0,0.0,0.0,0,12.999315537303216,0.17142857142857143,0.5714285306122479,0.6790193898699561,562.5365516532904,E,
20000.0,60,4.0,MORTGAGE,88000.0,home_improvement,1.05,0.0,665.0,0.0,5.0,1.0,0.287,19.0,0.0,3.0,1.0,0,16.334017796030118,0.22727272727272727,0.26315788088642733,0.4805530766956904,603.8913476408235,C,
24000.0,36,3.0,MORTGAGE,80000.0,debt_consolidation,13.01,2.0,670.0,4.0,11.0,0.0,0.58,40.0,0.0,3.0,0.0,1,28.0,0.3,0.2749999931250002,0.5300981715701548,593.9730789217193,D,0.5170900821685791
3600.0,36,10.0,RENT,37398.0,debt_consolidation,8.99,0.0,665.0,1.0,5.0,0.0,0.718,13.0,0.0,0.0,0.0,1,15.75359342915811,0.09626183218353923,0.3846153550295881,0.4479148460864929,610.4549580033561,C,
15250.0,36,-1.0,MORTGAGE,47000.0,debt_consolidation,34.83,0.0,665.0,1.0,10.0,0.0,0.524,27.0,0.0,2.0,0.0,0,21.752224503764545,0.324468085106383,0.37037035665294976,0.5039410699821623,599.2117696795384,D,
5000.0,36,0.0,RENT,30000.0,debt_consolidation,19.73,0.0,710.0,2.0,3.0,0.0,0.573,7.0,0.0,0.0,0.0,1,7.167693360711842,0.16666666666666666,0.4285713673469475,0.5561451297817305,588.7234177572177,D,
10000.0,36,7.0,RENT,47000.0,debt_consolidation,3.4,0.0,695.0,0.0,3.0,0.0,0.5379999999999999,5.0,0.0,0.0,0.0,0,10.08350444900753,0.2127659574468085,0.599999880000024,0.3760075660230114,625.3264488834986,B,
35000.0,36,2.0,MORTGAGE,90000.0,debt_consolidation,12.17,0.0,710.0,0.0,7.0,1.0,0.348,10.0,0.0,1.0,0.0,0,10.915811088295689,0.3888888888888889,0.699999930000007,0.4088603680317588,618.4339277054053,B,
5025.0,36,6.0,MORTGAGE,35000.0,home_improvement,27.47,0.0,705.0,1.0,7.0,0.0,0.198,12.0,0.0,0.0,0.0,0,17.585215605749486,0.14357142857142857,0.5833332847222263,0.4511907020366583,609.7930462918961,C,
40000.0,36,10.0,MORTGAGE,157806.0,debt_consolidation,27.67,0.0,705.0,1.0,25.0,0.0,0.78,53.0,0.0,6.0,0.0,0,24.58590006844627,0.25347578672547305,0.47169810430758297,0.4162899800032758,616.901111683556,C,
3000.0,36,3.0,RENT,45000.0,credit_card,12.67,0.0,685.0,0.0,12.0,1.0,0.201,14.0,0.0,0.0,0.0,0,6.754277891854894,0.06666666666666667,0.8571427959183717,0.39472638324641074,621.3743895329089,B,
35000.0,60,-1.0,RENT,140000.0,debt_consolidation,32.8,2.0,680.0,0.0,22.0,0.0,0.62,53.0,0.0,4.0,0.0,1,34.587268993839835,0.25,0.415094331790673,0.7573607178867331,543.0868127512871,E,0.8235747814178467
28000.0,60,10.0,MORTGAGE,62000.0,debt_consolidation,27.87,0.0,720.0,0.0,6.0,0.0,0.95,12.0,0.0,2.0,0.0,0,10.420260095824778,0.45161290322580644,0.4999999583333368,0.7157658113416364,553.8222735992018,E,
16100.0,60,5.0,MORTGAGE,62500.0,debt_consolidation,21.41,0.0,750.0,0.0,12.0,0.0,0.124,24.0,0.0,0.0,0.0,0,22.250513347022586,0.2576,0.4999999791666675,0.5569504387042663,588.5602691660016,D,0.4729706346988678
5000.0,36,5.0,RENT,72000.0,other,0.55,0.0,700.0,0.0,1.0,1.0,0.008,3.0,0.0,0.0,0.0,0,4.7529089664613275,0.06944444444444445,0.33333322222225925,0.33708080927795525,633.8165203363646,B,
13000.0,60,9.0,MORTGAGE,120000.0,debt_consolidation,7.11,0.0,680.0,1.0,12.0,0.0,0.8190000000000001,26.0,0.0,2.0,0.0,0,17.585215605749486,0.10833333333333334,0.4615384437869829,0.5229902202447396,595.3987114380246,D,
